face_present,no_of_face,face_x,face_y,face_w,face_h,left_eye_x,left_eye_y,right_eye_x,right_eye_y,nose_tip_x,nose_tip_y,mouth_x,mouth_y,face_conf,hand_count,left_hand_x,left_hand_y,right_hand_x,right_hand_y,hand_obj_interaction,head_pose,head_pitch,head_yaw,head_roll,phone_present,phone_loc_x,phone_loc_y,phone_conf,gaze_on_script,gaze_direction,gazePoint_x,gazePoint_y,pupil_left_x,pupil_left_y,pupil_right_x,pupil_right_y,label
1,1,204.0,170.0,235.0,235.0,284.6890246868133,234.2143017053604,378.1766891479492,237.37569451332087,335.0810241699219,284.38974380493164,327.33346336766294,336.08946147717927,93.24209690093994,0,0.0,0.0,0.0,0.0,0,forward,-0.0341952437365628,-0.123037738312485,0.0446351487680993,1,302,238,0.5821547508239746,0,top_left,331,235,285.1018753051758,234.1563663482666,378.64134979248047,237.0970802307129,0
1,1,204.0,169.0,237.0,237.0,284.9774384498596,234.10249829292297,378.7472367286682,237.68659830093384,335.2901840209961,284.2126750946045,327.33049894634047,336.1039578287225,93.81878972053528,0,0.0,0.0,0.0,0.0,0,forward,-0.036506651995877,-0.1076488302751999,0.048333626836541,1,301,238,0.6764432191848755,0,top_left,333,235,286.103141784668,233.7726573944092,380.6739044189453,237.1735496520996,0
1,1,205.0,171.0,234.0,234.0,283.2644784450531,233.75489473342896,378.61151456832886,238.0624133348465,334.84039306640625,285.5578136444092,327.692504682039,335.94587878177043,93.2263433933258,0,0.0,0.0,0.0,0.0,0,forward,-0.0580211625625741,-0.1076129753097346,0.0400895446909494,1,298,236,0.6255375742912292,0,top_left,332,235,283.8493118286133,233.255407333374,380.6461715698242,237.5779266357422,0
1,1,203.0,170.0,237.0,237.0,283.300621509552,233.25208604335785,377.4050879478455,237.7977132797241,334.69913482666016,285.54224967956543,326.5132914091411,336.9621487667686,92.38919615745544,0,0.0,0.0,0.0,0.0,0,forward,-0.0482933766715504,-0.1331487223205507,0.048810877852876,1,289,238,0.5694518685340881,0,top_left,328,234,281.4533042907715,232.58784198760983,375.9258499145508,237.0061683654785,0
1,1,203.0,169.0,235.0,235.0,283.71898651123047,232.6400461792946,377.8037476539612,237.04529017210007,335.1264190673828,284.89282608032227,326.2935407538164,338.4603294573332,94.17837262153624,0,0.0,0.0,0.0,0.0,0,forward,-0.038937550688758,-0.140456959049552,0.050190157767409,1,314,238,0.5864841938018799,0,top_left,329,233,282.87826919555664,231.8378677368164,376.8864364624024,235.8996562957764,0
1,1,204.0,169.0,236.0,236.0,285.4558503627777,231.399918794632,378.4483218193054,237.15434432029724,335.7367706298828,284.8187828063965,327.7056141903526,338.0275741376375,94.36591267585754,0,0.0,0.0,0.0,0.0,0,forward,-0.0366419945199012,-0.1416429209678512,0.0554293651845925,1,348,241,0.5677078366279602,0,top_left,331,233,285.846794128418,230.85512351989743,377.75279998779297,236.4029960632324,0
1,1,203.0,169.0,237.0,237.0,284.0464377403259,232.07080364227292,378.0739498138428,237.06261813640597,336.13426208496094,283.6901092529297,327.88232602571185,336.4239828210128,93.82789731025696,0,0.0,0.0,0.0,0.0,0,forward,-0.033109662767574,-0.1391227933849311,0.0502017333773928,1,318,238,0.539311945438385,0,top_left,329,234,282.66795349121094,231.719183921814,375.50638580322266,236.54855060577395,0
1,1,203.0,169.0,237.0,237.0,285.170282125473,232.31692492961884,379.00174140930176,238.01209330558777,336.26346588134766,284.0035057067871,327.64819797716643,335.9242630004883,93.86755228042604,0,0.0,0.0,0.0,0.0,0,forward,-0.0358827574663333,-0.1380626707631427,0.0586335736789801,1,319,239,0.552553653717041,0,top_left,331,234,285.824031829834,232.0602350234985,377.8667755126953,237.53211879730225,0
1,1,204.0,170.0,235.0,235.0,285.7353401184082,233.32484900951383,379.1200947761536,237.75449573993683,337.44102478027344,284.7377014160156,329.81159310591846,335.97307506360505,93.65134835243224,0,0.0,0.0,0.0,0.0,0,forward,-0.042217987436605,-0.132413042908019,0.0399717158610129,0,0,0,0.0,0,top_left,331,235,285.3744659423828,233.00121116638184,377.7978591918945,237.29964923858645,0
1,1,206.0,169.0,235.0,235.0,285.76374411582947,234.5410108566284,379.7238302230835,238.1628388166428,336.6587829589844,284.91817474365234,329.56533833553914,336.7357349395752,95.3088879585266,0,0.0,0.0,0.0,0.0,0,forward,-0.0470679175353457,-0.1045097871492391,0.0392164888585129,0,0,0,0.0,0,top_left,332,235,286.0896644592285,234.36091804504397,379.5184860229492,237.6100902557373,0
1,1,206.0,171.0,233.0,233.0,285.43217062950134,235.0934663414955,379.5418357849121,239.08609449863437,336.9151306152344,285.0470352172852,329.33957250494706,337.8946781158447,95.15942931175232,0,0.0,0.0,0.0,0.0,0,forward,-0.0254043877072595,-0.1210890740513178,0.0416745126679935,0,0,0,0.0,0,top_left,333,236,286.3088722229004,234.84468841552732,380.5177307128906,238.58073806762692,0
1,1,204.0,171.0,234.0,234.0,286.1444306373596,233.6056637763977,378.43421459198,238.1043818593025,336.59523010253906,284.0810966491699,328.95305231997844,337.61741939343904,94.30294632911682,0,0.0,0.0,0.0,0.0,0,forward,-0.0064678581105071,-0.1348846316068057,0.0489056788128472,1,322,238,0.5484996438026428,0,top_left,332,235,286.631462097168,233.23620128631592,377.5406723022461,237.4863338470459,0
1,1,204.0,170.0,235.0,235.0,284.7457420825958,233.55037450790405,379.1440176963806,237.83456146717072,336.56776428222656,285.4471778869629,328.49738974320263,337.6036458266409,93.91101598739624,0,0.0,0.0,0.0,0.0,0,forward,-0.0459014471357682,-0.1367529334062761,0.044737878889979,1,319,239,0.5652979016304016,0,top_left,331,234,284.0388374328613,232.90548133850095,378.211669921875,236.7879867553711,0
1,1,206.0,172.0,233.0,233.0,286.2967038154602,232.55056768655777,378.5833239555359,237.2118365764618,336.43672943115234,284.56403732299805,328.5692365545976,336.66763506437604,93.76837611198424,0,0.0,0.0,0.0,0.0,0,forward,-0.0361932899256609,-0.1380542354806901,0.0503366102259535,1,323,239,0.5604074597358704,0,top_left,332,234,286.5229606628418,232.28028202056885,378.1764526367188,236.7903356552124,0
1,1,205.0,169.0,235.0,235.0,285.0590145587921,231.6339147090912,380.3288984298706,236.17952406406403,336.806640625,284.5919895172119,329.01399110492906,336.9170831379138,94.77166533470154,0,0.0,0.0,0.0,0.0,0,forward,-0.0531399823548923,-0.1238245957877381,0.0463045661407302,1,347,242,0.5437034368515015,0,,331,232,282.328556060791,230.65691757202148,379.7287826538086,235.10036087036133,0
1,1,206.0,172.0,233.0,233.0,286.8336772918701,235.05868256092072,380.37031173706055,240.5875226855278,338.07167053222656,285.62536239624023,329.7909415395636,335.6945680317126,93.67480874061584,0,0.0,0.0,0.0,0.0,0,forward,-0.0539715540748465,-0.1139531268332521,0.0504838271811854,0,0,0,0.0,0,top_left,333,237,286.8874282836914,234.84475135803223,379.61012268066406,240.42961978912356,0
1,1,207.0,171.0,235.0,234.0,286.3609206676483,234.47641164064407,379.3145179748535,239.363214969635,337.0164489746094,284.9110221862793,328.62662265175265,336.6579934170372,94.82181072235107,0,0.0,0.0,0.0,0.0,0,forward,-0.034848367582559,-0.1307254386369063,0.0514785275308312,0,0,0,0.0,0,top_left,332,236,287.8371124267578,234.38611793518064,377.7395553588867,239.0314121246338,0
1,1,205.0,172.0,232.0,232.0,286.6130924224853,233.32712441682816,378.8914823532105,238.85054737329483,337.2811889648437,283.5274028778076,328.5980626156456,335.235908407914,94.28081512451172,0,0.0,0.0,0.0,0.0,0,forward,-0.0172833700721609,-0.1486791858153477,0.0588123225656132,0,0,0,0.0,0,top_left,333,235,288.2413330078125,232.95858192443848,378.2711868286133,238.34572505950928,0
1,1,204.0,171.0,235.0,235.0,286.258112192154,233.31638753414157,378.78746271133423,238.0816805362701,337.0877456665039,284.41603660583496,328.9680842349404,335.7587437880667,93.15661787986755,0,0.0,0.0,0.0,0.0,0,forward,-0.034510106089113,-0.1401304555295696,0.0487067755654865,0,0,0,0.0,0,top_left,335,235,289.5878562927246,233.11516284942627,380.6732177734375,237.7387933731079,0
1,1,205.0,172.0,234.0,234.0,286.40244126319885,232.3694595694542,380.2597689628601,238.47285211086276,337.20115661621094,283.02111625671387,329.06024129767167,335.231957184641,93.05307269096376,0,0.0,0.0,0.0,0.0,0,forward,-0.0209244627702689,-0.1266342677129758,0.058101041995437,1,347,245,0.5250000357627869,0,top_left,334,235,287.79108810424805,232.2308521270752,380.8133773803711,238.28760623931885,0
